sorting_criteria,post_ID,commentor_username,comment_text,comment_time
new_noteworthy,27237495,alaminuix07,@Minhaj Tavish Thank You,2 days
new_noteworthy,27237495,SHIMULSB99,So creative work!,2 days
new_noteworthy,27237495,uibulbul,"Design is very amazing, good job",2 days
new_noteworthy,27237495,uiux997739,Awesome design!,2 days
new_noteworthy,27237495,minhajtavish,"Clean and premium look, really love the color balance",2 days
new_noteworthy,27237495,Shourav1234,Great work,2 days
new_noteworthy,27237495,Ajoyuiux,Super Work,2 days
new_noteworthy,27237495,naimurrahman08,creative work,2 days
new_noteworthy,27237495,SheikhShihab,Nice Job,2 days
new_noteworthy,27237495,uitanvir82,Great work,2 days
new_noteworthy,27237495,abu12043,Impressive design,3 days
new_noteworthy,27237495,shawon2356,Impressive work,3 days
new_noteworthy,27237495,habibkhan2024,Professional and impressive design work ! Good job,3 days
new_noteworthy,27237495,nazmulhuda09,Cool work,3 days
new_noteworthy,27237495,hossen90,Impressive design,3 days
new_noteworthy,27237495,Rabbir07,Nicely Done,3 days
new_noteworthy,27237495,raseluix07,That's really awesome,3 days
new_noteworthy,27237495,imran807873,Such a smooth visual experience overall,3 days
new_noteworthy,27237495,uxyeasin,Impressive work,3 days
new_noteworthy,27237495,liton298295,That's really awesome,3 days
new_noteworthy,27237495,naeem1998,Good Work,3 days
new_noteworthy,27237495,uihasan2828,Wonderful design,3 days
new_noteworthy,27237495,Habib009,Very good project!,3 days
new_noteworthy,27237495,mduzzalh2222,Good Work,3 days
new_noteworthy,27237495,rasel-uzaman,Your design sense is always so refreshing to see,3 days
new_noteworthy,27237495,uxhabib8,The design is truly impressive!,3 days
new_noteworthy,27237495,uimahinur,Cool work,3 days
new_noteworthy,27237495,jahid7755,Incredible execution,3 days
new_noteworthy,27237495,tamal-adhikary,Cool work,3 days
new_noteworthy,27238496,pictodesignstudio,Amazing work🔥👏👏,2 days
new_noteworthy,27237437,Yana_Budnik,Love it 🖤,1 day
new_noteworthy,27237437,hasnur602,"Loading skeletons are a great touch, making the app feel faster by showing the layout while data is being fetched.",1 day
new_noteworthy,27237437,missazmira2,Amazing branding design,1 day
new_noteworthy,27237437,jibonuix07,Outstanding job!,1 day
new_noteworthy,27237437,uirahamat098,Nice work👌👌👌,1 day
new_noteworthy,27237437,Heloxone_,"Minimalist, organic, entertainment-focused.",1 day
new_noteworthy,27237437,ScreensLab,Outstanding work!,1 day
new_noteworthy,27237437,damira,creative details,1 day
new_noteworthy,27237437,uiahsanhabib,Outstanding job!,2 days
new_noteworthy,27237437,Rukous,very impresive,2 days
new_noteworthy,27237437,mduzzalh2222,Good Work,2 days
new_noteworthy,27237437,mostafijur100,Your use of color and composition is impeccable.,2 days
new_noteworthy,27237437,uixmamun615,Great job,2 days
new_noteworthy,27237437,morium5,Creative work,2 days
new_noteworthy,27237437,rubel-rahel1,Outstanding work!,2 days
new_noteworthy,27237437,uiibrahim96,Creative Work,2 days
new_noteworthy,27237437,hossen90,Absolutely stunning!,2 days
new_noteworthy,27237437,uimasum77,Outstanding work,2 days
new_noteworthy,27237437,kriptystudio,stunning job!,2 days
new_noteworthy,27237437,framelab00,Cool work,2 days
new_noteworthy,27237437,uiux997739,Awesome design!,2 days
new_noteworthy,27237437,Shourav1234,Great work,2 days
new_noteworthy,27237437,AmritaRanjanuiux,Good Job,2 days
new_noteworthy,27237437,uiamit,Excellent work,2 days
new_noteworthy,27237437,naimurrahman08,This looks amazing. The typography choices and alignment make the whole interface clean and readable.,2 days
new_noteworthy,27237437,ashiksen2225,Amazing work,3 days
new_noteworthy,27237437,uiximranhossen,Great work,3 days
new_noteworthy,27237437,turzo76,Creative work,3 days
new_noteworthy,27237437,Bonnakhan,Great work,3 days
new_noteworthy,27237437,uiux2024,This looks amazing. The typography choices and alignment make the whole interface clean and readable.,3 days
new_noteworthy,27237437,shibyghosh,Clean work,3 days
new_noteworthy,27237437,SHIMULSB99,Mind-blowing creativity!,3 days
new_noteworthy,27237437,diponkarkabiraj,Top notch🔥,3 days
new_noteworthy,27237437,uxsaidur,Best,3 days
new_noteworthy,27237437,ashikelahe50,Amazing app design,3 days
new_noteworthy,27237437,ashiksarkar0766,Creative work,3 days
new_noteworthy,27237437,imran990599,Such a smooth visual experience overall,3 days
new_noteworthy,27237437,SheikhShihab,Great One,3 days
new_noteworthy,27237437,rasel-uzaman,Great Work Mobile App Design!,3 days
new_noteworthy,27237437,ashik1172,Amazing work,3 days
new_noteworthy,27237437,jahid-hasansk,Very nice and clean!,3 days
new_noteworthy,27237437,razui,Cool design,3 days
new_noteworthy,27237437,bizoypiexlpro,Great design,3 days
new_noteworthy,27237437,uimahinur,Cool work,3 days
new_noteworthy,27237437,uxhabib8,Fantastic design,3 days
new_noteworthy,27237437,naeem1998,Love It,3 days
new_noteworthy,27237437,beehaya,Great Work Mobile App Design!,3 days
new_noteworthy,27237437,uxyeasin,Fantastic design,3 days
new_noteworthy,27237437,uihasan1210,Awesome one,3 days
new_noteworthy,27237437,aminurtahmid,The design is truly impressive!,3 days
new_noteworthy,27237437,tamal-adhikary,Amazing work,3 days
new_noteworthy,27242693,nextgen-it-agency,Fantastic Work,about 14 hours
new_noteworthy,27235407,eastplayersteam,Nice UI! Look reallygreat,about 15 hours
new_noteworthy,27235407,razui,Amazing work,about 23 hours
new_noteworthy,27235407,Sarup29,Great Work,1 day
new_noteworthy,27235407,lantuch,great work!,2 days
new_noteworthy,27235407,uiahsanhabib,Outstanding work.,2 days
new_noteworthy,27235407,Focotik,Looks super intuitive and natural,2 days
new_noteworthy,27235407,ShaRaf12,Great,2 days
new_noteworthy,27235407,musa330,cool shot,2 days
new_noteworthy,27235407,yeasinarafat33,@Ryan Indra Thank you,2 days
new_noteworthy,27235407,yeasinarafat33,@Srijon Bhoumik Thank you,2 days
new_noteworthy,27235407,yeasinarafat33,@Remusa Thanks,2 days
new_noteworthy,27235407,yeasinarafat33,@Heloxone Design Studio Thank you,2 days
new_noteworthy,27235407,uiux997739,Awesome design!,2 days
new_noteworthy,27235407,Shourav1234,Great work,2 days
new_noteworthy,27235407,uiibrahim25,Excellent Work,2 days
new_noteworthy,27235407,iqbalhossen5,Awesome work,2 days
new_noteworthy,27235407,remusaagency,"Great use of color and visual hierarchy—clean, vibrant, and easy to navigate.",3 days
new_noteworthy,27235407,abu12043,Awesome work,3 days
new_noteworthy,27235407,helalhossain20,Nicely done,3 days
new_noteworthy,27235407,tauhiduljumman,amaizing !,3 days
new_noteworthy,27235407,Raihan990,Awesome design!,3 days
new_noteworthy,27235407,diponkarkabiraj,Excellent Work,3 days
new_noteworthy,27235407,AmritaRanjanuiux,Awesome work,3 days
new_noteworthy,27235407,Heloxone_,Intuitive and high-efficiency.,3 days
new_noteworthy,27235407,gm-al-amin,Outstanding work,3 days
new_noteworthy,27235407,tamimalarafat,Very nice and professional work!,3 days
new_noteworthy,27235407,aboxagency,Outstanding work!,3 days
new_noteworthy,27235407,ryanindraaaa,Nicely done 😍🚀,3 days
new_noteworthy,27235407,pixarts,Wow,3 days
new_noteworthy,27235407,mdemon3938,Amazing effort,3 days
new_noteworthy,27235407,rakeshteeart,great work,3 days
new_noteworthy,27235407,pxluix,The user flow and interaction logic are exceptionally well-structured—great UX insight.,3 days
new_noteworthy,27235407,mehediuiux2024,Super work,3 days
new_noteworthy,27235407,Studio407,Such a captivating execution!,3 days
new_noteworthy,27235407,nazmulhuda09,Great execution with clean UI and well-organized design elements 😊,3 days
new_noteworthy,27235407,Ajoyuiux,Nice one,3 days
new_noteworthy,27235407,limon18,Amazing,3 days
new_noteworthy,27235407,minhajtavish,"This would feel really nice to use in real life, well thought out",3 days
new_noteworthy,27235407,uitohofa,Creative design,3 days
new_noteworthy,27235407,shamim68,Awesome work,3 days
new_noteworthy,27235407,Bappauiux,Very modern!,3 days
new_noteworthy,27235407,rubel-rahel1,Creative design,3 days
new_noteworthy,27235407,attabur32,Nice,3 days
new_noteworthy,27235407,imran990599,Stunning work! The layout and color harmony feel so premium 🔥,3 days
new_noteworthy,27235407,Tapas-UI,superb,3 days
new_noteworthy,27235407,hossen90,Impressive work,3 days
new_noteworthy,27235407,sajiburdesign,Excellent Work,3 days
new_noteworthy,27235407,Rukous,excelent work,3 days
new_noteworthy,27235407,uixmamun615,Good job,3 days
new_noteworthy,27235407,cstdigitalagencyuiux,Clear UI!,3 days
new_noteworthy,27235407,uixelias,This is truly outstanding work!,3 days
new_noteworthy,27235407,ashiksarkar0766,Super work,3 days
new_noteworthy,27235407,morium5,Awesome work,3 days
new_noteworthy,27235407,mehbub1,Excellent work,3 days
new_noteworthy,27235407,shawon2356,Creative & modern work!,3 days
new_noteworthy,27235407,framelab00,Great work,3 days
new_noteworthy,27235407,wavespaceagency,Love the color,3 days
new_noteworthy,27235407,ashik1172,Outstanding work,3 days
new_noteworthy,27235407,uishariar,Nice one,3 days
new_noteworthy,27235407,uihasan1210,Absolutely awesome work,3 days
new_noteworthy,27235407,asif469632,Excellent work,3 days
new_noteworthy,27235407,jibonuix07,Nice one,3 days
new_noteworthy,27235407,uxhabib8,good work,3 days
new_noteworthy,27235407,Bonnakhan,Great work,3 days
new_noteworthy,27235407,mduzzalh2222,Super work,3 days
new_noteworthy,27235407,logodesign_branding,super creative designs,3 days
new_noteworthy,27235407,uixfoysal,Wow nice design,3 days
new_noteworthy,27235407,princeyeasin5999,Beautiful,3 days
new_noteworthy,27235407,yeasinarafatuxui,Great,3 days
new_noteworthy,27235407,naeem1998,Great Work,3 days
new_noteworthy,27235407,ashiksen2225,Super work,3 days
new_noteworthy,27235407,uixrouf2202,i love this premium work,3 days
new_noteworthy,27235407,mememint-lab,Cool work,3 days
new_noteworthy,27235407,turzo76,Amazing work,3 days
new_noteworthy,27235407,uiximranhossen,Impressive work,3 days
new_noteworthy,27235407,easinarafat4362,Good design,3 days
new_noteworthy,27235407,linkedintd1996,Outstanding job,3 days
new_noteworthy,27235407,mrnaimur08,love it,3 days
new_noteworthy,27235407,shibyghosh,Wonderful work,3 days
new_noteworthy,27235407,uiux2024,Impressive design showcasing clean structure and smooth user experience,3 days
new_noteworthy,27235407,uimasum77,Great work,3 days
new_noteworthy,27235407,designishkul,Good design,3 days
new_noteworthy,27235407,jahid-hasansk,Outstanding work,3 days
new_noteworthy,27235407,raseluix07,Mind-blowing visuals! 🤯,3 days
new_noteworthy,27235407,sudarshanroy009,Modern layout and professional design!,3 days
new_noteworthy,27235407,uimahinur,Mind-blowing visuals! 🤯,3 days
new_noteworthy,27235407,Habib009,Very good project!,3 days
new_noteworthy,27235407,SHIMULSB99,Pure design excellence!,3 days
new_noteworthy,27241033,Yana_Budnik,Wow! It's so beautiful ✨,1 day
new_noteworthy,27241033,nextgen-it-agency,Great Work,1 day
new_noteworthy,27241033,uibulbul,👌👌👌,1 day
new_noteworthy,27236041,eastplayersteam,Great job!,about 1 hour
new_noteworthy,27236041,hasnur602,"The app icon is distinctive and looks great on a home screen, making the brand instantly recognizable to users.",1 day
new_noteworthy,27236041,remusaagency,"A visually striking and user-friendly shopping experience with smooth navigation, strong product focus, and excellent use of modern UI elements.",1 day
new_noteworthy,27236041,Studio407,"Great design! The color tones blend beautifully together, making your presentation easy to grasp ❤",2 days
new_noteworthy,27236041,cstdigitalagencyuiux,Typography wins!,2 days
new_noteworthy,27236041,mamunahamed9940,Excellent Design,2 days
new_noteworthy,27236041,Rukous,the layout are top notch,2 days
new_noteworthy,27236041,Shourav1234,Excellent work,2 days
new_noteworthy,27236041,mostafijur100,Your use of color and composition is impeccable.,2 days
new_noteworthy,27236041,rubel-rahel1,Outstanding work!,2 days
new_noteworthy,27236041,themetags,"Really impressive work with smooth structure, clean UI, and excellent attention to detail throughout design",2 days
new_noteworthy,27236041,uiibrahim25,Great Work!,2 days
new_noteworthy,27236041,Amom24,Very Nice,2 days
new_noteworthy,27236041,easinarafat4362,Great Work!,2 days
new_noteworthy,27236041,naimurrahman08,nice work,2 days
new_noteworthy,27236041,uitanvir82,Great work,3 days
new_noteworthy,27236041,abu12043,Inspiring artistic strength,3 days
new_noteworthy,27236041,blendwrkteam,Very Nice,3 days
new_noteworthy,27236041,tauhiduljumman,Great Work!,3 days
new_noteworthy,27236041,uiux2024,Great job! The layout structure and color harmony give this design a premium and modern feel.,3 days
new_noteworthy,27236041,afzalhossain36,Inspiring artistic strength,3 days
new_noteworthy,27236041,minhajtavish,"Clean design, layout are top notch",3 days
new_noteworthy,27236041,palash997739,Awesome work,3 days
new_noteworthy,27236041,linkedintd1996,Nice one,3 days
new_noteworthy,27236041,morium5,Amazing work,3 days
new_noteworthy,27236041,smrubel2724,Impressive work,3 days
new_noteworthy,27236041,mdemon3938,Modern design,3 days
new_noteworthy,27236041,masumbillahniaz,Creative app ui for e-commerce platform,3 days
new_noteworthy,27236041,sruxlab,Well structured!,3 days
new_noteworthy,27236041,uiximranhossen,Outstanding work,3 days
new_noteworthy,27236041,naeem1998,Love it,3 days
new_noteworthy,27236041,wavespaceagency,Amazing work!,3 days
new_noteworthy,27236041,rakeshteeart,Impressive work,3 days
new_noteworthy,27236041,uimasum77,This design feels quietly powerful,3 days
new_noteworthy,27236041,asif469632,Excellent work,3 days
new_noteworthy,27236041,mehediuiux2024,Nice work,3 days
new_noteworthy,27236041,alaminuix07,Awesome Design,3 days
new_noteworthy,27236041,limon18,Good work,3 days
new_noteworthy,27236041,rasel-uzaman,great work!,3 days
new_noteworthy,27236041,mduzzalh2222,Amazing,3 days
new_noteworthy,27236041,uixelias,Great UI,3 days
new_noteworthy,27236041,bizoypiexlpro,Fresh work!,3 days
new_noteworthy,27236041,attabur32,Great,3 days
new_noteworthy,27236041,uxyeasin,Great work,3 days
new_noteworthy,27236041,Bonnakhan,Nice work,3 days
new_noteworthy,27236041,uxhabib8,Awesome design!,3 days
new_noteworthy,27236041,hossen90,Amazing Design,3 days
new_noteworthy,27236041,uihasan1210,Impressive design. Great,3 days
new_noteworthy,27236041,ashiksarkar0766,Looks great,3 days
new_noteworthy,27236041,uniqueuix,Awesome work,3 days
new_noteworthy,27236041,uiibrahim96,Amazing Design,3 days
new_noteworthy,27236041,jahid-hasansk,Outstanding creativity!,3 days
new_noteworthy,27235336,hasnur602,"The app icon is distinctive and looks great on a home screen, making the brand instantly recognizable to users.",1 day
new_noteworthy,27235336,ldigitals,superb work!,1 day
new_noteworthy,27235336,Focotik,You made minimalism exciting,2 days
new_noteworthy,27235336,uitanvir82,Great work,2 days
new_noteworthy,27235336,ShaRaf12,Cool,2 days
new_noteworthy,27235336,musa330,Amazing!,2 days
new_noteworthy,27235336,bitwinagency,This is stunning!,2 days
new_noteworthy,27235336,RobbiDarwis,Nicely done 😍🚀,2 days
new_noteworthy,27235336,saviar,Great job,2 days
new_noteworthy,27235336,uiuxrubel,Looks good,2 days
new_noteworthy,27235336,tauhiduljumman,Great Work!,3 days
new_noteworthy,27235336,linkedintd1996,Great visuals,3 days
new_noteworthy,27235336,Heloxone_,Vibrant and high-engagement.,3 days
new_noteworthy,27235336,JahangirHussain,Great sense of spacing and balance,3 days
new_noteworthy,27235336,tamimalarafat,Very nice and professional work!,3 days
new_noteworthy,27235336,Rabbir07,@CST Digital Agency Thanks you🖤,3 days
new_noteworthy,27235336,Rabbir07,@Sk Ashik Thanks you🖤,3 days
new_noteworthy,27235336,Rabbir07,@M.H. Shakil Thanks you🖤,3 days
new_noteworthy,27235336,Rabbir07,@Uzzal Hossain Thanks you🖤,3 days
new_noteworthy,27235336,Rabbir07,@Bishwajit Ghosh 🔥 Thanks you🖤,3 days
new_noteworthy,27235336,Rabbir07,@SHEIKH NAEEM Thanks you🖤,3 days
new_noteworthy,27235336,Rabbir07,@Uttam Das Thanks you🖤,3 days
new_noteworthy,27235336,Rabbir07,@MD TAMIM Thanks you🖤,3 days
new_noteworthy,27235336,Rabbir07,@Sk Mostafa Kamal Thanks you🖤,3 days
new_noteworthy,27235336,Rabbir07,@Koushik Sarkar Thanks you🖤,3 days
new_noteworthy,27235336,thelazy,"The layout of this design is phenomenal. Great work, Rabbi!!",3 days
new_noteworthy,27235336,pixarts,Wow,3 days
new_noteworthy,27235336,emon-misty,Modern design,3 days
new_noteworthy,27235336,rakeshteeart,Good design.,3 days
